Category,Audience Name,Description
Automotive,Automotive > Auto & Vehicle Ownership > Make & Model > Dodge > RAM 1500,"TransUnion Auto & Vehicle Ownership audiences are compiled from aftermarket sources like third-party service records including oil changes, dealer service centers and body shops and cover more than 300 leading manufacturers and models."
Automotive,Automotive > Auto & Vehicle Ownership > Make & Model > Dodge > RAM 2500,"TransUnion Auto & Vehicle Ownership audiences are compiled from aftermarket sources like third-party service records including oil changes, dealer service centers and body shops and cover more than 300 leading manufacturers and models."
Automotive,Automotive > Auto & Vehicle Ownership > Make & Model > Dodge > RAM 3500,"TransUnion Auto & Vehicle Ownership audiences are compiled from aftermarket sources like third-party service records including oil changes, dealer service centers and body shops and cover more than 300 leading manufacturers and models."
Automotive,Automotive > Auto & Vehicle Ownership > Make & Model > Fiat > 124,"TransUnion Auto & Vehicle Ownership audiences are compiled from aftermarket sources like third-party service records including oil changes, dealer service centers and body shops and cover more than 300 leading manufacturers and models."
Automotive,Automotive > Auto & Vehicle Ownership > Make & Model > Fiat > 500,"TransUnion Auto & Vehicle Ownership audiences are compiled from aftermarket sources like third-party service records including oil changes, dealer service centers and body shops and cover more than 300 leading manufacturers and models."
Automotive,Automotive > Auto & Vehicle Ownership > Make & Model > Fiat > 500L,"TransUnion Auto & Vehicle Ownership audiences are compiled from aftermarket sources like third-party service records including oil changes, dealer service centers and body shops and cover more than 300 leading manufacturers and models."
Automotive,Automotive > Auto & Vehicle Ownership > Make & Model > Fiat > 500X,"TransUnion Auto & Vehicle Ownership audiences are compiled from aftermarket sources like third-party service records including oil changes, dealer service centers and body shops and cover more than 300 leading manufacturers and models."
Automotive,Automotive > Auto & Vehicle Ownership > Make & Model > Ford > C Max,"TransUnion Auto & Vehicle Ownership audiences are compiled from aftermarket sources like third-party service records including oil changes, dealer service centers and body shops and cover more than 300 leading manufacturers and models."
Automotive,Automotive > Auto & Vehicle Ownership > Make & Model > Ford > C-Max Energi,"TransUnion Auto & Vehicle Ownership audiences are compiled from aftermarket sources like third-party service records including oil changes, dealer service centers and body shops and cover more than 300 leading manufacturers and models."
Automotive,Automotive > Auto & Vehicle Ownership > Make & Model > Ford > Edge,"TransUnion Auto & Vehicle Ownership audiences are compiled from aftermarket sources like third-party service records including oil changes, dealer service centers and body shops and cover more than 300 leading manufacturers and models."
Automotive,Automotive > Auto & Vehicle Ownership > Make & Model > Ford > Escape,"TransUnion Auto & Vehicle Ownership audiences are compiled from aftermarket sources like third-party service records including oil changes, dealer service centers and body shops and cover more than 300 leading manufacturers and models."
Automotive,Automotive > Auto & Vehicle Ownership > Make & Model > Ford > Expedition,"TransUnion Auto & Vehicle Ownership audiences are compiled from aftermarket sources like third-party service records including oil changes, dealer service centers and body shops and cover more than 300 leading manufacturers and models."
Automotive,Automotive > Auto & Vehicle Ownership > Make & Model > Ford > Explorer,"TransUnion Auto & Vehicle Ownership audiences are compiled from aftermarket sources like third-party service records including oil changes, dealer service centers and body shops and cover more than 300 leading manufacturers and models."
Automotive,Automotive > Auto & Vehicle Ownership > Make & Model > Ford > F150,"TransUnion Auto & Vehicle Ownership audiences are compiled from aftermarket sources like third-party service records including oil changes, dealer service centers and body shops and cover more than 300 leading manufacturers and models."
Automotive,Automotive > Auto & Vehicle Ownership > Make & Model > Ford > F250,"TransUnion Auto & Vehicle Ownership audiences are compiled from aftermarket sources like third-party service records including oil changes, dealer service centers and body shops and cover more than 300 leading manufacturers and models."
Automotive,Automotive > Auto & Vehicle Ownership > Make & Model > Ford > F250 Super Duty,"TransUnion Auto & Vehicle Ownership audiences are compiled from aftermarket sources like third-party service records including oil changes, dealer service centers and body shops and cover more than 300 leading manufacturers and models."
Automotive,Automotive > Auto & Vehicle Ownership > Make & Model > Ford > F350,"TransUnion Auto & Vehicle Ownership audiences are compiled from aftermarket sources like third-party service records including oil changes, dealer service centers and body shops and cover more than 300 leading manufacturers and models."
Automotive,Automotive > Auto & Vehicle Ownership > Make & Model > Ford > F350 Super Duty,"TransUnion Auto & Vehicle Ownership audiences are compiled from aftermarket sources like third-party service records including oil changes, dealer service centers and body shops and cover more than 300 leading manufacturers and models."
Automotive,Automotive > Auto & Vehicle Ownership > Make & Model > Ford > Fiesta,"TransUnion Auto & Vehicle Ownership audiences are compiled from aftermarket sources like third-party service records including oil changes, dealer service centers and body shops and cover more than 300 leading manufacturers and models."
